timestamp,Store_ID,item_name,Sales_Quantity,Stock_Level,Restock_Quantity,Waste_Quantity,Peak_Hour_Flag
10/30/2024 12:00,McD003,Burger,6,57,23,4,0
10/30/2024 12:00,McD003,Nuggets,6,79,11,1,1
10/30/2024 13:00,McD001,Fries,8,65,40,3,0
10/30/2024 13:00,McD001,Soda,12,35,49,2,1
10/30/2024 13:00,McD001,Salad,18,48,18,3,1
10/30/2024 13:00,McD001,Burger,12,70,15,2,1
10/30/2024 13:00,McD001,Nuggets,5,70,25,2,0
10/30/2024 13:00,McD002,Fries,18,28,11,4,0
10/30/2024 13:00,McD002,Soda,10,54,30,5,1
10/30/2024 13:00,McD002,Salad,9,21,14,3,0
10/30/2024 13:00,McD002,Burger,16,88,18,2,1
10/30/2024 13:00,McD002,Nuggets,6,66,45,2,1
10/30/2024 13:00,McD003,Fries,8,33,24,1,0
10/30/2024 13:00,McD003,Soda,11,43,46,4,0
10/30/2024 13:00,McD003,Salad,19,54,39,3,0
10/30/2024 13:00,McD003,Burger,18,40,16,1,0
10/30/2024 13:00,McD003,Nuggets,17,79,21,2,1
10/30/2024 14:00,McD001,Fries,11,94,22,1,0
10/30/2024 14:00,McD001,Soda,8,81,19,2,0
10/30/2024 14:00,McD001,Salad,11,55,39,1,0
10/30/2024 14:00,McD001,Burger,8,39,26,1,0
10/30/2024 14:00,McD001,Nuggets,12,86,27,5,0
10/30/2024 14:00,McD002,Fries,18,51,13,0,1
10/30/2024 14:00,McD002,Soda,12,76,14,1,1
10/30/2024 14:00,McD002,Salad,13,64,23,0,0
10/30/2024 14:00,McD002,Burger,17,79,28,5,0
10/30/2024 14:00,McD002,Nuggets,14,100,50,1,0
10/30/2024 14:00,McD003,Fries,14,54,49,3,0
10/30/2024 14:00,McD003,Soda,8,82,48,3,1
10/30/2024 14:00,McD003,Salad,18,44,45,0,1
10/30/2024 14:00,McD003,Burger,10,32,44,0,0
10/30/2024 14:00,McD003,Nuggets,11,79,42,5,0
10/30/2024 15:00,McD001,Fries,19,71,43,4,1
10/30/2024 15:00,McD001,Soda,10,50,17,0,0
10/30/2024 15:00,McD001,Salad,7,88,23,1,0
10/30/2024 15:00,McD001,Burger,16,28,13,0,0
10/30/2024 15:00,McD001,Nuggets,17,27,44,0,1
10/30/2024 15:00,McD002,Fries,12,43,21,5,0
10/30/2024 15:00,McD002,Soda,19,39,44,1,0
10/30/2024 15:00,McD002,Salad,13,100,37,2,1
10/30/2024 15:00,McD002,Burger,5,91,25,0,1
10/30/2024 15:00,McD002,Nuggets,20,99,31,0,0
10/30/2024 15:00,McD003,Fries,10,22,14,4,1
10/30/2024 15:00,McD003,Soda,18,24,39,1,0
10/30/2024 15:00,McD003,Salad,8,83,32,3,0
10/30/2024 15:00,McD003,Burger,12,46,16,0,0
10/30/2024 15:00,McD003,Nuggets,9,94,21,0,0
10/30/2024 16:00,McD001,Fries,17,95,48,1,0
10/30/2024 16:00,McD001,Soda,17,94,14,0,1
10/30/2024 16:00,McD001,Salad,20,24,15,5,1
10/30/2024 16:00,McD001,Burger,17,29,36,4,1
10/30/2024 16:00,McD001,Nuggets,11,75,25,2,1
10/30/2024 16:00,McD002,Fries,9,61,45,0,0
10/30/2024 16:00,McD002,Soda,6,92,23,3,1
10/30/2024 16:00,McD002,Salad,7,92,48,0,1
10/30/2024 16:00,McD002,Burger,5,29,39,4,0
10/30/2024 16:00,McD002,Nuggets,11,73,43,5,1
10/30/2024 16:00,McD003,Fries,18,43,24,3,1
10/30/2024 16:00,McD003,Soda,8,74,50,0,0
10/30/2024 16:00,McD003,Salad,6,60,15,1,1
10/30/2024 16:00,McD003,Burger,13,56,35,3,1
10/30/2024 16:00,McD003,Nuggets,19,67,43,1,1
10/30/2024 17:00,McD001,Fries,12,25,42,2,1
10/30/2024 17:00,McD001,Soda,17,82,35,4,0
10/30/2024 17:00,McD001,Salad,20,58,44,3,0
10/30/2024 17:00,McD001,Burger,20,25,49,2,0
10/30/2024 17:00,McD001,Nuggets,20,69,12,3,0
10/30/2024 17:00,McD002,Fries,14,87,35,1,0
10/30/2024 17:00,McD002,Soda,10,62,18,1,0
10/30/2024 17:00,McD002,Salad,9,31,13,5,1
10/30/2024 17:00,McD002,Burger,18,58,45,2,1
10/30/2024 17:00,McD002,Nuggets,9,56,29,5,0
10/30/2024 17:00,McD003,Fries,8,90,44,4,1
10/30/2024 17:00,McD003,Soda,13,86,43,0,1
10/30/2024 17:00,McD003,Salad,7,20,33,5,1
10/30/2024 17:00,McD003,Burger,6,73,37,2,0
10/30/2024 17:00,McD003,Nuggets,9,27,48,3,0
10/30/2024 18:00,McD001,Fries,10,71,31,2,1
10/30/2024 18:00,McD001,Soda,15,64,27,1,0
10/30/2024 18:00,McD001,Salad,17,86,31,1,1
10/30/2024 18:00,McD001,Burger,10,70,50,1,1
10/30/2024 18:00,McD001,Nuggets,13,40,15,2,0
10/30/2024 18:00,McD002,Fries,19,30,43,4,1
10/30/2024 18:00,McD002,Soda,20,100,21,4,0
10/30/2024 18:00,McD002,Salad,18,41,33,2,0
10/30/2024 18:00,McD002,Burger,16,56,17,0,1
10/30/2024 18:00,McD002,Nuggets,6,58,12,5,1
10/30/2024 18:00,McD003,Fries,20,94,46,1,0
10/30/2024 18:00,McD003,Soda,10,64,12,0,0
10/30/2024 18:00,McD003,Salad,8,71,33,3,1
10/30/2024 18:00,McD003,Burger,6,83,45,3,0
10/30/2024 18:00,McD003,Nuggets,10,25,23,4,0
10/30/2024 19:00,McD001,Fries,9,56,26,5,0
10/30/2024 19:00,McD001,Soda,16,48,35,5,0
10/30/2024 19:00,McD001,Salad,8,51,17,1,0
10/30/2024 19:00,McD001,Burger,11,25,26,0,0
10/30/2024 19:00,McD001,Nuggets,15,37,14,4,0
10/30/2024 19:00,McD002,Fries,20,27,45,4,1
10/30/2024 19:00,McD002,Soda,14,31,17,5,1
10/30/2024 19:00,McD002,Salad,5,97,13,3,1
10/30/2024 19:00,McD002,Burger,16,62,17,0,1
10/30/2024 19:00,McD002,Nuggets,14,67,47,4,1
10/30/2024 19:00,McD003,Fries,17,85,43,1,1
10/30/2024 19:00,McD003,Soda,20,84,39,0,1
10/30/2024 19:00,McD003,Salad,20,26,19,2,1
10/30/2024 19:00,McD003,Burger,15,61,28,3,1
10/30/2024 19:00,McD003,Nuggets,18,69,42,4,0
10/30/2024 20:00,McD001,Fries,18,34,32,5,0
10/30/2024 20:00,McD001,Soda,9,75,14,3,0
10/30/2024 20:00,McD001,Salad,17,86,12,2,0
10/30/2024 20:00,McD001,Burger,13,33,21,2,0
10/30/2024 20:00,McD001,Nuggets,7,77,37,3,1
10/30/2024 20:00,McD002,Fries,9,22,44,1,1
10/30/2024 20:00,McD002,Soda,12,23,14,4,1
10/30/2024 20:00,McD002,Salad,15,84,48,0,0
10/30/2024 20:00,McD002,Burger,6,94,40,0,0
10/30/2024 20:00,McD002,Nuggets,5,40,48,5,1
10/30/2024 20:00,McD003,Fries,6,37,13,5,0
10/30/2024 20:00,McD003,Soda,18,57,17,0,0
10/30/2024 20:00,McD003,Salad,9,50,12,5,0
10/30/2024 20:00,McD003,Burger,7,92,18,0,0
10/30/2024 20:00,McD003,Nuggets,19,82,37,4,1
10/30/2024 21:00,McD001,Fries,17,100,20,4,0
10/30/2024 21:00,McD001,Soda,8,88,30,2,1
10/30/2024 21:00,McD001,Salad,19,72,33,0,1
10/30/2024 21:00,McD001,Burger,13,90,30,2,0
10/30/2024 21:00,McD001,Nuggets,14,79,10,5,0
10/30/2024 21:00,McD002,Fries,7,84,35,0,0
10/30/2024 21:00,McD002,Soda,16,65,18,4,1
10/30/2024 21:00,McD002,Salad,17,42,39,4,0
10/30/2024 21:00,McD002,Burger,10,90,32,5,0
10/30/2024 21:00,McD002,Nuggets,17,75,39,4,0
10/30/2024 21:00,McD003,Fries,16,94,38,5,1
10/30/2024 21:00,McD003,Soda,11,27,41,3,1
10/30/2024 21:00,McD003,Salad,15,70,41,5,1
10/30/2024 21:00,McD003,Burger,15,74,30,4,0
10/30/2024 21:00,McD003,Nuggets,9,49,23,0,1
10/30/2024 22:00,McD001,Fries,15,41,45,3,0
10/30/2024 22:00,McD001,Soda,17,65,49,2,1
10/30/2024 22:00,McD001,Salad,7,25,34,3,0
10/30/2024 22:00,McD001,Burger,17,69,14,2,1
10/30/2024 22:00,McD001,Nuggets,19,93,17,2,0
10/30/2024 22:00,McD002,Fries,12,74,16,5,0
10/30/2024 22:00,McD002,Soda,16,94,38,2,1
10/30/2024 22:00,McD002,Salad,8,41,27,2,0
10/30/2024 22:00,McD002,Burger,16,82,40,3,0
10/30/2024 22:00,McD002,Nuggets,18,85,20,3,1
10/30/2024 22:00,McD003,Fries,8,44,25,1,0
10/30/2024 22:00,McD003,Soda,15,51,35,0,1
10/30/2024 22:00,McD003,Salad,12,81,14,0,1
10/30/2024 22:00,McD003,Burger,11,24,44,5,0
10/30/2024 22:00,McD003,Nuggets,11,66,35,2,0
10/30/2024 23:00,McD001,Fries,19,56,33,1,1
10/30/2024 23:00,McD001,Soda,5,43,50,5,0
10/30/2024 23:00,McD001,Salad,20,87,46,5,1
10/30/2024 23:00,McD001,Burger,6,61,19,5,1
10/30/2024 23:00,McD001,Nuggets,14,99,11,3,1
10/30/2024 23:00,McD002,Fries,12,92,27,3,0
10/30/2024 23:00,McD002,Soda,17,21,49,4,1
10/30/2024 23:00,McD002,Salad,8,99,38,0,0
10/30/2024 23:00,McD002,Burger,20,40,28,5,0
10/30/2024 23:00,McD002,Nuggets,5,45,29,2,1
10/30/2024 23:00,McD003,Fries,8,35,40,1,0
10/30/2024 23:00,McD003,Soda,6,24,35,2,0
10/30/2024 23:00,McD003,Salad,17,47,32,5,1
10/30/2024 23:00,McD003,Burger,10,49,13,0,1
10/30/2024 23:00,McD003,Nuggets,6,54,25,4,1
10/31/2024 0:00,McD001,Fries,20,90,50,0,0
10/31/2024 0:00,McD001,Soda,9,21,47,1,0
10/31/2024 0:00,McD001,Salad,11,41,31,1,0
10/31/2024 0:00,McD001,Burger,17,46,30,0,0
10/31/2024 0:00,McD001,Nuggets,10,55,33,1,1
10/31/2024 0:00,McD002,Fries,7,31,39,3,0
10/31/2024 0:00,McD002,Soda,7,30,22,3,1
10/31/2024 0:00,McD002,Salad,14,73,48,4,0
10/31/2024 0:00,McD002,Burger,16,29,24,5,1
10/31/2024 0:00,McD002,Nuggets,20,76,34,2,1
10/31/2024 0:00,McD003,Fries,8,55,26,3,1
10/31/2024 0:00,McD003,Soda,8,33,21,3,0
10/31/2024 0:00,McD003,Salad,5,43,43,2,1
10/31/2024 0:00,McD003,Burger,17,30,41,5,0
10/31/2024 0:00,McD003,Nuggets,9,86,17,2,1
10/31/2024 1:00,McD001,Fries,8,95,42,0,0
10/31/2024 1:00,McD001,Soda,5,44,22,0,0
10/31/2024 1:00,McD001,Salad,13,51,32,3,0
10/31/2024 1:00,McD001,Burger,10,61,24,2,1
10/31/2024 1:00,McD001,Nuggets,13,97,11,2,1
10/31/2024 1:00,McD002,Fries,12,72,48,4,1
10/31/2024 1:00,McD002,Soda,10,60,12,1,1
10/31/2024 1:00,McD002,Salad,19,31,34,1,0
10/31/2024 1:00,McD002,Burger,13,44,32,0,0
10/31/2024 1:00,McD002,Nuggets,14,66,36,4,0
10/31/2024 1:00,McD003,Fries,17,85,32,4,0
10/31/2024 1:00,McD003,Soda,7,84,34,3,0
10/31/2024 1:00,McD003,Salad,13,80,25,1,0
10/31/2024 1:00,McD003,Burger,12,70,33,0,1
10/31/2024 1:00,McD003,Nuggets,9,56,27,1,1
10/31/2024 2:00,McD001,Fries,14,85,47,4,1
10/31/2024 2:00,McD001,Soda,19,85,13,4,0
10/31/2024 2:00,McD001,Salad,10,80,22,2,0
10/31/2024 2:00,McD001,Burger,17,29,28,0,0
10/31/2024 2:00,McD001,Nuggets,9,20,38,3,0
10/31/2024 2:00,McD002,Fries,17,59,21,1,0
10/31/2024 2:00,McD002,Soda,6,95,28,0,0
10/31/2024 2:00,McD002,Salad,13,61,35,5,1
10/31/2024 2:00,McD002,Burger,20,29,42,5,0
10/31/2024 2:00,McD002,Nuggets,19,77,18,3,1
10/31/2024 2:00,McD003,Fries,13,85,15,4,1
10/31/2024 2:00,McD003,Soda,10,98,13,4,1
10/31/2024 2:00,McD003,Salad,6,96,42,4,1
10/31/2024 2:00,McD003,Burger,15,47,14,3,0
10/31/2024 2:00,McD003,Nuggets,19,97,14,5,1
10/31/2024 3:00,McD001,Fries,5,52,14,1,1
10/31/2024 3:00,McD001,Soda,12,99,19,4,1
10/31/2024 3:00,McD001,Salad,8,95,13,3,0
10/31/2024 3:00,McD001,Burger,18,80,16,3,0
10/31/2024 3:00,McD001,Nuggets,16,40,16,4,0
10/31/2024 3:00,McD002,Fries,18,27,45,3,0
10/31/2024 3:00,McD002,Soda,18,24,13,3,0
10/31/2024 3:00,McD002,Salad,19,22,47,2,0
10/31/2024 3:00,McD002,Burger,9,60,43,3,0
10/31/2024 3:00,McD002,Nuggets,15,56,15,5,0
10/31/2024 3:00,McD003,Fries,8,63,44,0,1
10/31/2024 3:00,McD003,Soda,18,71,21,3,0
10/31/2024 3:00,McD003,Salad,7,55,11,5,0
10/31/2024 3:00,McD003,Burger,17,24,31,4,1
10/31/2024 3:00,McD003,Nuggets,20,93,34,1,1
10/31/2024 4:00,McD001,Fries,7,67,42,2,0
10/31/2024 4:00,McD001,Soda,13,96,33,0,1
10/31/2024 4:00,McD001,Salad,13,23,14,2,0
10/31/2024 4:00,McD001,Burger,6,74,48,0,1
10/31/2024 4:00,McD001,Nuggets,7,53,21,4,1
10/31/2024 4:00,McD002,Fries,16,99,24,3,1
10/31/2024 4:00,McD002,Soda,5,21,38,4,1
10/31/2024 4:00,McD002,Salad,5,61,49,4,1
10/31/2024 4:00,McD002,Burger,7,56,33,1,1
10/31/2024 4:00,McD002,Nuggets,15,26,48,3,0
10/31/2024 4:00,McD003,Fries,17,24,24,0,0
10/31/2024 4:00,McD003,Soda,20,99,30,1,0
10/31/2024 4:00,McD003,Salad,19,72,28,3,1
10/31/2024 4:00,McD003,Burger,13,58,24,5,0
10/31/2024 4:00,McD003,Nuggets,6,50,46,4,0
10/31/2024 5:00,McD001,Fries,12,70,19,4,0
10/31/2024 5:00,McD001,Soda,18,46,40,2,1
10/31/2024 5:00,McD001,Salad,6,69,38,0,0
10/31/2024 5:00,McD001,Burger,8,33,16,1,0
10/31/2024 5:00,McD001,Nuggets,14,34,15,0,1
10/31/2024 5:00,McD002,Fries,8,49,31,1,1
10/31/2024 5:00,McD002,Soda,16,88,37,4,0
10/31/2024 5:00,McD002,Salad,15,27,33,4,0
10/31/2024 5:00,McD002,Burger,6,28,32,3,1
10/31/2024 5:00,McD002,Nuggets,20,74,34,1,1
10/31/2024 5:00,McD003,Fries,13,27,45,3,0
10/31/2024 5:00,McD003,Soda,7,57,38,2,0
10/31/2024 5:00,McD003,Salad,17,95,37,3,1
10/31/2024 5:00,McD003,Burger,12,80,46,2,1
10/31/2024 5:00,McD003,Nuggets,18,79,22,0,1
10/31/2024 6:00,McD001,Fries,12,39,30,5,0
10/31/2024 6:00,McD001,Soda,16,56,12,0,1
10/31/2024 6:00,McD001,Salad,9,66,21,2,1
10/31/2024 6:00,McD001,Burger,5,83,21,5,0
10/31/2024 6:00,McD001,Nuggets,14,45,26,2,1
10/31/2024 6:00,McD002,Fries,15,89,25,1,0
10/31/2024 6:00,McD002,Soda,13,23,20,4,0
10/31/2024 6:00,McD002,Salad,15,43,46,1,0
10/31/2024 6:00,McD002,Burger,11,91,41,4,1
10/31/2024 6:00,McD002,Nuggets,15,55,41,5,1
10/31/2024 6:00,McD003,Fries,12,73,40,1,0
10/31/2024 6:00,McD003,Soda,9,73,27,4,1
10/31/2024 6:00,McD003,Salad,15,44,20,3,1
10/31/2024 6:00,McD003,Burger,5,80,38,5,1
10/31/2024 6:00,McD003,Nuggets,7,53,23,3,0
10/31/2024 7:00,McD001,Fries,15,57,19,4,0
10/31/2024 7:00,McD001,Soda,14,54,30,5,1
10/31/2024 7:00,McD001,Salad,7,25,27,0,1
10/31/2024 7:00,McD001,Burger,9,63,21,4,1
10/31/2024 7:00,McD001,Nuggets,7,74,39,5,0
10/31/2024 7:00,McD002,Fries,9,33,35,2,1
10/31/2024 7:00,McD002,Soda,17,56,26,3,0
10/31/2024 7:00,McD002,Salad,10,92,46,1,1
10/31/2024 7:00,McD002,Burger,14,77,29,3,0
10/31/2024 7:00,McD002,Nuggets,6,23,35,2,1
10/31/2024 7:00,McD003,Fries,13,20,21,4,1
10/31/2024 7:00,McD003,Soda,6,48,18,3,0
10/31/2024 7:00,McD003,Salad,18,93,17,0,1
10/31/2024 7:00,McD003,Burger,19,90,29,0,1
10/31/2024 7:00,McD003,Nuggets,12,36,16,1,1
10/31/2024 8:00,McD001,Fries,10,60,39,5,1
10/31/2024 8:00,McD001,Soda,20,69,46,2,0
10/31/2024 8:00,McD001,Salad,13,24,34,3,1
10/31/2024 8:00,McD001,Burger,11,95,49,3,0
10/31/2024 8:00,McD001,Nuggets,18,22,21,0,1
10/31/2024 8:00,McD002,Fries,7,57,15,0,1
10/31/2024 8:00,McD002,Soda,12,62,47,0,0
10/31/2024 8:00,McD002,Salad,12,82,38,4,1
10/31/2024 8:00,McD002,Burger,15,27,35,3,0
10/31/2024 8:00,McD002,Nuggets,15,80,36,1,0
10/31/2024 8:00,McD003,Fries,6,73,25,0,0
10/31/2024 8:00,McD003,Soda,10,23,36,5,0
10/31/2024 8:00,McD003,Salad,13,77,42,5,0
10/31/2024 8:00,McD003,Burger,7,91,11,1,0
10/31/2024 8:00,McD003,Nuggets,17,39,17,5,0
10/31/2024 9:00,McD001,Fries,5,93,14,4,0
10/31/2024 9:00,McD001,Soda,13,78,12,1,0
10/31/2024 9:00,McD001,Salad,14,88,42,4,0
10/31/2024 9:00,McD001,Burger,19,46,24,3,0
10/31/2024 9:00,McD001,Nuggets,17,82,28,0,0
10/31/2024 9:00,McD002,Fries,18,67,14,2,1
10/31/2024 9:00,McD002,Soda,5,48,28,1,0
10/31/2024 9:00,McD002,Salad,13,99,47,4,0
10/31/2024 9:00,McD002,Burger,10,58,23,0,0
10/31/2024 9:00,McD002,Nuggets,9,33,24,2,1
10/31/2024 9:00,McD003,Fries,8,96,19,4,1
10/31/2024 9:00,McD003,Soda,19,95,27,1,1
10/31/2024 9:00,McD003,Salad,16,69,17,2,0
10/31/2024 9:00,McD003,Burger,20,26,47,4,0
10/31/2024 9:00,McD003,Nuggets,5,43,32,1,0
10/31/2024 10:00,McD001,Fries,16,67,48,0,1
10/31/2024 10:00,McD001,Soda,6,42,43,5,1
10/31/2024 10:00,McD001,Salad,11,66,34,5,1
10/31/2024 10:00,McD001,Burger,13,46,35,5,1
10/31/2024 10:00,McD001,Nuggets,9,71,29,2,0
10/31/2024 10:00,McD002,Fries,17,45,31,3,1
10/31/2024 10:00,McD002,Soda,10,52,50,2,0
10/31/2024 10:00,McD002,Salad,12,63,10,2,1
10/31/2024 10:00,McD002,Burger,6,60,45,5,1
10/31/2024 10:00,McD002,Nuggets,20,55,47,0,0
10/31/2024 10:00,McD003,Fries,13,62,20,3,0
10/31/2024 10:00,McD003,Soda,17,48,16,2,1
10/31/2024 10:00,McD003,Salad,10,88,19,1,0
10/31/2024 10:00,McD003,Burger,5,97,23,5,0
10/31/2024 10:00,McD003,Nuggets,5,57,16,0,0
10/31/2024 11:00,McD001,Fries,14,50,24,5,1
10/31/2024 11:00,McD001,Soda,19,49,19,2,1
10/31/2024 11:00,McD001,Salad,5,98,10,5,0
10/31/2024 11:00,McD001,Burger,10,26,31,2,0
10/31/2024 11:00,McD001,Nuggets,14,61,24,1,0
10/31/2024 11:00,McD002,Fries,6,80,48,4,1
10/31/2024 11:00,McD002,Soda,16,65,19,0,1
10/31/2024 11:00,McD002,Salad,13,51,41,0,0
10/31/2024 11:00,McD002,Burger,19,88,43,0,0
10/31/2024 11:00,McD002,Nuggets,14,33,24,4,1
10/31/2024 11:00,McD003,Fries,9,63,21,5,0
10/31/2024 11:00,McD003,Soda,17,32,16,5,1
10/31/2024 11:00,McD003,Salad,16,92,14,3,1
10/31/2024 11:00,McD003,Burger,15,63,44,3,1
10/31/2024 11:00,McD003,Nuggets,15,76,44,2,1
10/31/2024 12:00,McD001,Fries,6,88,45,1,1
10/31/2024 12:00,McD001,Soda,10,86,30,5,0
10/31/2024 12:00,McD001,Salad,15,36,37,2,0
10/31/2024 12:00,McD001,Burger,19,97,49,4,0
10/31/2024 12:00,McD001,Nuggets,19,56,34,0,0
10/31/2024 12:00,McD002,Fries,15,99,37,2,0
10/31/2024 12:00,McD002,Soda,15,26,43,0,0
10/31/2024 12:00,McD002,Salad,20,29,45,5,0
10/31/2024 12:00,McD002,Burger,17,59,31,3,0
10/31/2024 12:00,McD002,Nuggets,19,48,27,4,0
10/31/2024 12:00,McD003,Fries,20,54,36,5,1
10/31/2024 12:00,McD003,Soda,17,43,43,4,1
10/31/2024 12:00,McD003,Salad,8,94,26,2,0
10/31/2024 12:00,McD003,Burger,18,45,44,1,0
10/31/2024 12:00,McD003,Nuggets,14,26,46,2,0
10/31/2024 13:00,McD001,Fries,9,31,36,4,1
10/31/2024 13:00,McD001,Soda,10,27,39,0,0
10/31/2024 13:00,McD001,Salad,10,45,47,0,0
10/31/2024 13:00,McD001,Burger,5,97,16,0,1
10/31/2024 13:00,McD001,Nuggets,19,78,26,2,1
10/31/2024 13:00,McD002,Fries,13,23,26,1,1
10/31/2024 13:00,McD002,Soda,14,70,25,2,1
10/31/2024 13:00,McD002,Salad,8,96,30,4,1
10/31/2024 13:00,McD002,Burger,6,66,32,1,1
10/31/2024 13:00,McD002,Nuggets,11,72,27,2,1
10/31/2024 13:00,McD003,Fries,15,37,11,2,0
10/31/2024 13:00,McD003,Soda,15,87,17,0,0
10/31/2024 13:00,McD003,Salad,9,90,39,4,1
10/31/2024 13:00,McD003,Burger,12,90,48,0,0
10/31/2024 13:00,McD003,Nuggets,18,46,29,1,0
10/31/2024 14:00,McD001,Fries,11,93,43,4,1
10/31/2024 14:00,McD001,Soda,17,97,14,0,1
10/31/2024 14:00,McD001,Salad,16,61,28,2,1
10/31/2024 14:00,McD001,Burger,19,21,23,4,0
10/31/2024 14:00,McD001,Nuggets,9,52,10,3,0
10/31/2024 14:00,McD002,Fries,12,30,21,1,0
10/31/2024 14:00,McD002,Soda,8,79,25,4,1
10/31/2024 14:00,McD002,Salad,8,36,35,2,1
10/31/2024 14:00,McD002,Burger,16,83,30,5,0
10/31/2024 14:00,McD002,Nuggets,8,93,41,3,0
10/31/2024 14:00,McD003,Fries,20,100,34,3,1
10/31/2024 14:00,McD003,Soda,5,51,19,1,0
10/31/2024 14:00,McD003,Salad,5,62,42,3,1
10/31/2024 14:00,McD003,Burger,8,54,13,0,0
10/31/2024 14:00,McD003,Nuggets,5,42,45,4,1
10/31/2024 15:00,McD001,Fries,5,45,21,3,1
10/31/2024 15:00,McD001,Soda,19,44,47,0,0
10/31/2024 15:00,McD001,Salad,17,25,50,1,1
10/31/2024 15:00,McD001,Burger,18,94,35,4,1
10/31/2024 15:00,McD001,Nuggets,5,89,28,2,0
10/31/2024 15:00,McD002,Fries,7,34,25,1,0
10/31/2024 15:00,McD002,Soda,19,48,41,1,1
10/31/2024 15:00,McD002,Salad,18,93,24,2,1
10/31/2024 15:00,McD002,Burger,7,68,31,1,1
10/31/2024 15:00,McD002,Nuggets,20,53,29,4,1
10/31/2024 15:00,McD003,Fries,20,94,28,2,0
10/31/2024 15:00,McD003,Soda,16,59,50,5,1
10/31/2024 15:00,McD003,Salad,9,86,50,0,0
10/31/2024 15:00,McD003,Burger,11,39,23,5,0
10/31/2024 15:00,McD003,Nuggets,10,36,32,4,1
10/31/2024 16:00,McD001,Fries,12,36,16,5,0
10/31/2024 16:00,McD001,Soda,10,68,28,4,0
10/31/2024 16:00,McD001,Salad,5,33,17,0,0
10/31/2024 16:00,McD001,Burger,17,91,33,3,1
10/31/2024 16:00,McD001,Nuggets,10,22,50,3,0
10/31/2024 16:00,McD002,Fries,9,38,41,1,1
10/31/2024 16:00,McD002,Soda,6,42,48,3,1
10/31/2024 16:00,McD002,Salad,13,95,18,4,1
10/31/2024 16:00,McD002,Burger,12,88,20,2,0
10/31/2024 16:00,McD002,Nuggets,10,63,27,1,1
10/31/2024 16:00,McD003,Fries,20,34,44,0,1
10/31/2024 16:00,McD003,Soda,15,37,10,1,1
10/31/2024 16:00,McD003,Salad,12,37,37,1,1
10/31/2024 16:00,McD003,Burger,10,65,40,4,1
10/31/2024 16:00,McD003,Nuggets,20,68,12,3,1
10/31/2024 17:00,McD001,Fries,9,21,31,5,0
10/31/2024 17:00,McD001,Soda,8,90,21,3,0
10/31/2024 17:00,McD001,Salad,9,70,21,5,1
10/31/2024 17:00,McD001,Burger,11,99,22,5,1
10/31/2024 17:00,McD001,Nuggets,11,21,18,5,0
10/31/2024 17:00,McD002,Fries,13,22,48,2,0
10/31/2024 17:00,McD002,Soda,9,72,38,5,0
10/31/2024 17:00,McD002,Salad,16,91,44,3,1
10/31/2024 17:00,McD002,Burger,9,59,26,5,1
10/31/2024 17:00,McD002,Nuggets,7,30,47,5,0
10/31/2024 17:00,McD003,Fries,8,97,25,3,1
10/31/2024 17:00,McD003,Soda,18,58,44,5,0
10/31/2024 17:00,McD003,Salad,19,20,23,1,1
10/31/2024 17:00,McD003,Burger,18,70,49,0,1
10/31/2024 17:00,McD003,Nuggets,10,83,47,1,0
10/31/2024 18:00,McD001,Fries,12,88,23,4,0
10/31/2024 18:00,McD001,Soda,20,64,31,5,0
10/31/2024 18:00,McD001,Salad,20,98,27,1,0
10/31/2024 18:00,McD001,Burger,5,29,49,5,1
10/31/2024 18:00,McD001,Nuggets,18,91,37,4,1
10/31/2024 18:00,McD002,Fries,6,78,17,4,1
10/31/2024 18:00,McD002,Soda,12,68,29,2,0
10/31/2024 18:00,McD002,Salad,5,56,35,3,1
10/31/2024 18:00,McD002,Burger,17,73,31,0,0
10/31/2024 18:00,McD002,Nuggets,14,74,14,0,1
10/31/2024 18:00,McD003,Fries,10,72,29,2,0
10/31/2024 18:00,McD003,Soda,16,44,27,4,0
10/31/2024 18:00,McD003,Salad,9,76,33,4,1
10/31/2024 18:00,McD003,Burger,18,29,26,0,0
10/31/2024 18:00,McD003,Nuggets,10,43,45,5,0
10/31/2024 19:00,McD001,Fries,5,34,35,3,1
10/31/2024 19:00,McD001,Soda,13,82,45,2,0
10/31/2024 19:00,McD001,Salad,12,43,26,3,0
10/31/2024 19:00,McD001,Burger,20,80,33,2,1
10/31/2024 19:00,McD001,Nuggets,20,24,32,2,1
10/31/2024 19:00,McD002,Fries,7,90,42,3,1
10/31/2024 19:00,McD002,Soda,5,40,45,1,0
10/31/2024 19:00,McD002,Salad,7,78,21,5,0
10/31/2024 19:00,McD002,Burger,16,42,37,5,1
10/31/2024 19:00,McD002,Nuggets,7,49,42,3,0
10/31/2024 19:00,McD003,Fries,16,93,38,4,0
10/31/2024 19:00,McD003,Soda,18,84,46,5,1
10/31/2024 19:00,McD003,Salad,19,100,13,4,0
10/31/2024 19:00,McD003,Burger,9,54,36,5,1
10/31/2024 19:00,McD003,Nuggets,11,91,16,3,1
10/31/2024 20:00,McD001,Fries,15,83,44,3,1
10/31/2024 20:00,McD001,Soda,15,68,31,5,1
10/31/2024 20:00,McD001,Salad,14,41,10,4,0
10/31/2024 20:00,McD001,Burger,16,30,14,5,0
10/31/2024 20:00,McD001,Nuggets,12,25,31,1,0
10/31/2024 20:00,McD002,Fries,19,56,48,2,0
10/31/2024 20:00,McD002,Soda,19,20,22,4,0
